# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	338	1.572804e-1	1.000000e+0	1.000000e+0	5.844318e+0	1.711064e-1	1	1.711064e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	IP6K1
GO Molecular Function	GO:0052723	inositol hexakisphosphate 1-kinase activity	338	1.572804e-1	1.000000e+0	1.000000e+0	5.844318e+0	1.711064e-1	1	1.711064e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	IP6K1
GO Molecular Function	GO:0052724	inositol hexakisphosphate 3-kinase activity	338	1.572804e-1	1.000000e+0	1.000000e+0	5.844318e+0	1.711064e-1	1	1.711064e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	IP6K1
GO Molecular Function	GO:0035258	steroid hormone receptor binding	343	1.576979e-1	1.000000e+0	1.000000e+0	1.358507e+0	1.030543e+1	14	1.030543e-2	1.400000e-2	40	2.156307e-3	1.000000e+0	2.250106e-1	2.363331e+0	5.923843e+0	14	88	1.107595e-2	1.590909e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	CALR,CTNNB1,DAXX,DDX5,DDX54,KDM3A,LATS1,MED1,MMS19,PAGR1,PHB2,SNW1,TGFB1I1,TRIP4
GO Molecular Function	GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	344	1.587298e-1	1.000000e+0	1.000000e+0	5.786118e+0	1.728275e-1	1	1.728275e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	TRMT1
GO Molecular Function	GO:0045130	keratan sulfotransferase activity	345	1.588372e-1	1.000000e+0	1.000000e+0	5.781847e+0	1.729551e-1	1	1.729551e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	CHST1
GO Molecular Function	GO:0102340	3-oxo-behenoyl-CoA reductase activity	346	1.610715e-1	1.000000e+0	1.000000e+0	5.694296e+0	1.756143e-1	1	1.756143e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	HSD17B12
GO Molecular Function	GO:0102341	3-oxo-lignoceroyl-CoA reductase activity	346	1.610715e-1	1.000000e+0	1.000000e+0	5.694296e+0	1.756143e-1	1	1.756143e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	HSD17B12
GO Molecular Function	GO:0102342	3-oxo-cerotoyl-CoA reductase activity	346	1.610715e-1	1.000000e+0	1.000000e+0	5.694296e+0	1.756143e-1	1	1.756143e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	HSD17B12
GO Molecular Function	GO:0102339	3-oxo-arachidoyl-CoA reductase activity	346	1.610715e-1	1.000000e+0	1.000000e+0	5.694296e+0	1.756143e-1	1	1.756143e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	HSD17B12
GO Molecular Function	GO:0071558	histone demethylase activity (H3-K27 specific)	350	1.611837e-1	1.000000e+0	1.000000e+0	2.795148e+0	7.155255e-1	2	7.155255e-4	2.000000e-3	132	3.949532e-2	1.000000e+0	1.000000e+0	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	KDM6A,PHF8
GO Molecular Function	GO:0016866	intramolecular transferase activity	351	1.616256e-1	1.000000e+0	1.000000e+0	2.173661e+0	1.380160e+0	3	1.380160e-3	3.000000e-3	551	2.535495e-1	1.000000e+0	1.000000e+0	1.714064e+0	1.750226e+0	3	26	2.373418e-3	1.153846e-1	.,.,.	RPUSD4,TRUB1,TRUB2
GO Molecular Function	GO:0008379	thioredoxin peroxidase activity	352	1.622902e-1	1.000000e+0	1.000000e+0	5.647552e+0	1.770679e-1	1	1.770679e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	PRDX3
GO Molecular Function	GO:0072545	tyrosine binding	353	1.653506e-1	1.000000e+0	1.000000e+0	5.533200e+0	1.807272e-1	1	1.807272e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	YARS2
GO Molecular Function	GO:0047280	nicotinamide phosphoribosyltransferase activity	354	1.686128e-1	1.000000e+0	1.000000e+0	5.415869e+0	1.846426e-1	1	1.846426e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	NAMPT
GO Molecular Function	GO:0017091	AU-rich element binding	355	1.694519e-1	1.000000e+0	1.000000e+0	1.718709e+0	2.909159e+0	5	2.909159e-3	5.000000e-3	102	2.354159e-2	1.000000e+0	9.633588e-1	2.971044e+0	1.682910e+0	5	25	3.955696e-3	2.000000e-1	.,.,.,.,.	EXOSC8,HNRNPD,TIA1,TIAL1,ZFP36L1
GO Molecular Function	GO:0055102	lipase inhibitor activity	356	1.696819e-1	1.000000e+0	1.000000e+0	2.122337e+0	1.413536e+0	3	1.413536e-3	3.000000e-3	571	2.934298e-1	1.000000e+0	1.000000e+0	1.856903e+0	1.077062e+0	2	16	1.582278e-3	1.250000e-1	.,.,.	APOA2,FAF2
GO Molecular Function	GO:0019763	immunoglobulin receptor activity	357	1.699144e-1	1.000000e+0	1.000000e+0	5.370306e+0	1.862091e-1	1	1.862091e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	FCER1G
GO Molecular Function	GO:0044389	ubiquitin-like protein ligase binding	358	1.702267e-1	1.000000e+0	1.000000e+0	1.196340e+0	2.758412e+1	33	2.758412e-2	3.300000e-2	101	2.178892e-2	1.000000e+0	9.004649e-1	1.461942e+0	2.120467e+1	31	315	2.452532e-2	9.841270e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATP6V0C,AURKA,CACYBP,CALR,CASC3,DAXX,DBT,ELOB,FAF2,FHIT,HSPA1B,HSPA8,KBTBD4,KLHL11,MAP1LC3B,MFN2,NDUFS2,OTUB1,PIAS4,RBX1,RNF40,RPA2,RPL11,RPL5,SMG5,SYT11,TP53,TRIP4,UBE2G1,UBE2J2,UQCRC1
GO Molecular Function	GO:0008177	succinate dehydrogenase (ubiquinone) activity	359	1.732066e-1	1.000000e+0	1.000000e+0	5.258112e+0	1.901823e-1	1	1.901823e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	SDHB
GO Molecular Function	GO:0071568	UFM1 transferase activity	360	1.734374e-1	1.000000e+0	1.000000e+0	5.250406e+0	1.904615e-1	1	1.904615e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	UFC1
GO Molecular Function	GO:0004830	tryptophan-tRNA ligase activity	361	1.742120e-1	1.000000e+0	1.000000e+0	5.224689e+0	1.913989e-1	1	1.913989e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	WARS2
GO Molecular Function	GO:0046974	histone methyltransferase activity (H3-K9 specific)	362	1.745066e-1	1.000000e+0	1.000000e+0	5.214969e+0	1.917557e-1	1	1.917557e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	SETDB2
GO Molecular Function	GO:0060698	endoribonuclease inhibitor activity	363	1.755195e-1	1.000000e+0	1.000000e+0	5.181799e+0	1.929832e-1	1	1.929832e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	ABCE1
GO Molecular Function	GO:0008440	inositol-1,4,5-trisphosphate 3-kinase activity	364	1.758463e-1	1.000000e+0	1.000000e+0	2.641638e+0	7.571060e-1	2	7.571060e-4	2.000000e-3	300	9.669736e-2	1.000000e+0	1.000000e+0	3.713805e+0	5.385312e-1	2	8	1.582278e-3	2.500000e-1	.,.	CALM1,IP6K1
GO Molecular Function	GO:0043015	gamma-tubulin binding	365	1.770210e-1	1.000000e+0	1.000000e+0	1.832854e+0	2.182389e+0	4	2.182389e-3	4.000000e-3	296	9.380054e-2	1.000000e+0	1.000000e+0	2.285419e+0	1.750226e+0	4	26	3.164557e-3	1.538462e-1	.,.,.,.	B9D2,BRSK1,RACGAP1,TUBGCP3
GO Molecular Function	GO:0005384	manganese ion transmembrane transporter activity	366	1.771830e-1	1.000000e+0	1.000000e+0	5.128140e+0	1.950025e-1	1	1.950025e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	ATP13A1
GO Molecular Function	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	367	1.777134e-1	1.000000e+0	1.000000e+0	1.362659e+0	8.806314e+0	12	8.806314e-3	1.200000e-2	557	2.659583e-1	1.000000e+0	1.000000e+0	1.285548e+0	7.000905e+0	9	104	7.120253e-3	8.653846e-2	.,.,.,.,.,.,.,.,.,.,.,.	ADPRHL2,CHIT1,GALC,GANAB,GBA,GUSB,NAGPA,NEU1,SPACA5
GO Molecular Function	GO:0016830	carbon-carbon lyase activity	368	1.787988e-1	1.000000e+0	1.000000e+0	1.594098e+0	3.763883e+0	6	3.763883e-3	6.000000e-3	317	1.176984e-1	1.000000e+0	1.000000e+0	1.782627e+0	3.365820e+0	6	50	4.746835e-3	1.200000e-1	.,.,.,.,.,.	AMD1,CSAD,HMGCL,PISD,UMPS,UROD
GO Molecular Function	GO:0018025	calmodulin-lysine N-methyltransferase activity	369	1.791641e-1	1.000000e+0	1.000000e+0	5.065534e+0	1.974125e-1	1	1.974125e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	CAMKMT
GO Molecular Function	GO:0016882	cyclo-ligase activity	370	1.799638e-1	1.000000e+0	1.000000e+0	5.040650e+0	1.983871e-1	1	1.983871e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	GART
GO Molecular Function	GO:0050211	procollagen galactosyltransferase activity	371	1.803222e-1	1.000000e+0	1.000000e+0	5.029569e+0	1.988242e-1	1	1.988242e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	PLOD3
GO Molecular Function	GO:0035516	oxidative DNA demethylase activity	372	1.810810e-1	1.000000e+0	1.000000e+0	5.006255e+0	1.997501e-1	1	1.997501e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	FTO
GO Molecular Function	GO:1990931	RNA N6-methyladenosine dioxygenase activity	372	1.810810e-1	1.000000e+0	1.000000e+0	5.006255e+0	1.997501e-1	1	1.997501e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	FTO
GO Molecular Function	GO:0016406	carnitine O-acyltransferase activity	374	1.816066e-1	1.000000e+0	1.000000e+0	4.990217e+0	2.003921e-1	1	2.003921e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	CRAT
GO Molecular Function	GO:0004568	chitinase activity	375	1.826058e-1	1.000000e+0	1.000000e+0	4.959986e+0	2.016135e-1	1	2.016135e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	CHIT1
GO Molecular Function	GO:0008527	taste receptor activity	376	1.832937e-1	1.000000e+0	1.000000e+0	2.570673e+0	7.780062e-1	2	7.780062e-4	2.000000e-3	811	5.302937e-1	1.000000e+0	1.000000e+0	1.142709e+0	1.750226e+0	2	26	1.582278e-3	7.692308e-2	.,.	TAS1R1,TAS2R30
GO Molecular Function	GO:0019776	Atg8 ligase activity	377	1.843564e-1	1.000000e+0	1.000000e+0	4.907807e+0	2.037570e-1	1	2.037570e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	ATG12
GO Molecular Function	GO:0004527	exonuclease activity	378	1.846584e-1	1.000000e+0	1.000000e+0	1.514020e+0	4.623452e+0	7	4.623452e-3	7.000000e-3	550	2.499326e-1	1.000000e+0	1.000000e+0	1.368244e+0	5.116046e+0	7	76	5.537975e-3	9.210526e-2	.,.,.,.,.,.,.	DCLRE1A,ERI3,EXD2,EXOSC10,EXOSC2,MGME1,PNPT1
GO Molecular Function	GO:0070039	rRNA (guanosine-2'-O-)-methyltransferase activity	379	1.846857e-1	1.000000e+0	1.000000e+0	4.898102e+0	2.041607e-1	1	2.041607e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	MRM3
GO Molecular Function	GO:0080023	3R-hydroxyacyl-CoA dehydratase activity	380	1.849344e-1	1.000000e+0	1.000000e+0	4.890795e+0	2.044657e-1	1	2.044657e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	HACD2
GO Molecular Function	GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	381	1.860134e-1	1.000000e+0	1.000000e+0	4.859317e+0	2.057902e-1	1	2.057902e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	SDHB
GO Molecular Function	GO:0004419	hydroxymethylglutaryl-CoA lyase activity	382	1.868558e-1	1.000000e+0	1.000000e+0	4.834996e+0	2.068254e-1	1	2.068254e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	HMGCL
GO Molecular Function	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	383	1.870543e-1	1.000000e+0	1.000000e+0	2.536425e+0	7.885115e-1	2	7.885115e-4	2.000000e-3	319	1.189530e-1	1.000000e+0	1.000000e+0	3.301160e+0	6.058476e-1	2	9	1.582278e-3	2.222222e-1	.,.	HSD17B12,HSD17B8
GO Molecular Function	GO:0003960	NADPH:quinone reductase activity	384	1.874149e-1	1.000000e+0	1.000000e+0	4.818974e+0	2.075130e-1	1	2.075130e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	CRYZ
GO Molecular Function	GO:0008469	histone-arginine N-methyltransferase activity	385	1.890846e-1	1.000000e+0	1.000000e+0	2.518350e+0	7.941707e-1	2	7.941707e-4	2.000000e-3	300	9.669736e-2	1.000000e+0	1.000000e+0	3.713805e+0	5.385312e-1	2	8	1.582278e-3	2.500000e-1	.,.	CARM1,PRMT5
GO Molecular Function	GO:0070530	K63-linked polyubiquitin binding	386	1.890885e-1	1.000000e+0	1.000000e+0	2.010531e+0	1.492143e+0	3	1.492143e-3	3.000000e-3	398	1.645349e-1	1.000000e+0	1.000000e+0	2.122175e+0	1.413644e+0	3	21	2.373418e-3	1.428571e-1	.,.,.	MINDY2,PRPF8,RNF169
GO Molecular Function	GO:0004823	leucine-tRNA ligase activity	387	1.898037e-1	1.000000e+0	1.000000e+0	4.751575e+0	2.104565e-1	1	2.104565e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	LARS2
GO Molecular Function	GO:0036402	proteasome-activating ATPase activity	388	1.921390e-1	1.000000e+0	1.000000e+0	4.687299e+0	2.133425e-1	1	2.133425e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	PSMC3
GO Molecular Function	GO:0001025	RNA polymerase III transcription factor binding	389	1.926007e-1	1.000000e+0	1.000000e+0	2.487711e+0	8.039519e-1	2	8.039519e-4	2.000000e-3	132	3.949532e-2	1.000000e+0	1.000000e+0	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	HDAC4,RPTOR
GO Molecular Function	GO:0097322	7SK snRNA binding	390	1.927450e-1	1.000000e+0	1.000000e+0	4.670873e+0	2.140927e-1	1	2.140927e-4	1.000000e-3	672	3.860891e-1	1.000000e+0	1.000000e+0	2.122175e+0	4.712148e-1	1	7	7.911392e-4	1.428571e-1	.	HEXIM2
GO Molecular Function	GO:0031625	ubiquitin protein ligase binding	391	1.934756e-1	1.000000e+0	1.000000e+0	1.180680e+0	2.710302e+1	32	2.710302e-2	3.200000e-2	97	2.033401e-2	1.000000e+0	8.749913e-1	1.480587e+0	2.026224e+1	30	301	2.373418e-2	9.966777e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATP6V0C,AURKA,CACYBP,CALR,CASC3,DAXX,DBT,ELOB,FAF2,FHIT,HSPA1B,HSPA8,KBTBD4,KLHL11,MAP1LC3B,MFN2,NDUFS2,OTUB1,PIAS4,RBX1,RNF40,RPA2,RPL11,RPL5,SMG5,SYT11,TP53,UBE2G1,UBE2J2,UQCRC1
GO Molecular Function	GO:0035514	DNA demethylase activity	392	1.934977e-1	1.000000e+0	1.000000e+0	4.650613e+0	2.150254e-1	1	2.150254e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	FTO
GO Molecular Function	GO:0070740	tubulin-glutamic acid ligase activity	393	1.938952e-1	1.000000e+0	1.000000e+0	2.476636e+0	8.075469e-1	2	8.075469e-4	2.000000e-3	300	9.669736e-2	1.000000e+0	1.000000e+0	3.713805e+0	5.385312e-1	2	8	1.582278e-3	2.500000e-1	.,.	TPGS1,TTLL11
GO Molecular Function	GO:0004738	pyruvate dehydrogenase activity	394	1.947374e-1	1.000000e+0	1.000000e+0	2.469489e+0	8.098842e-1	2	8.098842e-4	2.000000e-3	158	5.663503e-2	1.000000e+0	1.000000e+0	4.951741e+0	4.038984e-1	2	6	1.582278e-3	3.333333e-1	.,.	PDHB,PDHX
GO Molecular Function	GO:0043812	phosphatidylinositol-4-phosphate phosphatase activity	395	1.956745e-1	1.000000e+0	1.000000e+0	4.592896e+0	2.177276e-1	1	2.177276e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	FIG4
GO Molecular Function	GO:0050660	flavin adenine dinucleotide binding	396	1.964319e-1	1.000000e+0	1.000000e+0	1.485992e+0	4.710658e+0	7	4.710658e-3	7.000000e-3	489	2.396284e-1	1.000000e+0	1.000000e+0	1.386487e+0	5.048730e+0	7	75	5.537975e-3	9.333333e-2	.,.,.,.,.,.,.	ACADSB,CRY2,GFER,MTO1,NDOR1,NQO2,TXNRD2
GO Molecular Function	GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	397	1.969759e-1	1.000000e+0	1.000000e+0	4.558996e+0	2.193465e-1	1	2.193465e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	NAMPT
GO Molecular Function	GO:0008474	palmitoyl-(protein) hydrolase activity	398	1.979822e-1	1.000000e+0	1.000000e+0	2.442368e+0	8.188773e-1	2	8.188773e-4	2.000000e-3	387	1.423070e-1	1.000000e+0	1.000000e+0	2.971044e+0	6.731640e-1	2	10	1.582278e-3	2.000000e-1	.,.	LYPLA2,PPT1
GO Molecular Function	GO:0008428	ribonuclease inhibitor activity	399	1.985667e-1	1.000000e+0	1.000000e+0	4.518159e+0	2.213291e-1	1	2.213291e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	ABCE1
GO Molecular Function	GO:0008296	3'-5'-exodeoxyribonuclease activity	400	2.002214e-1	1.000000e+0	1.000000e+0	4.476369e+0	2.233953e-1	1	2.233953e-4	1.000000e-3	783	5.019554e-1	1.000000e+0	1.000000e+0	1.485522e+0	6.731640e-1	1	10	7.911392e-4	1.000000e-1	.	EXD2
GO Molecular Function	GO:0004040	amidase activity	401	2.008988e-1	1.000000e+0	1.000000e+0	4.459456e+0	2.242426e-1	1	2.242426e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	QRSL1
GO Molecular Function	GO:0016509	long-chain-3-hydroxyacyl-CoA dehydrogenase activity	402	2.011994e-1	1.000000e+0	1.000000e+0	4.451988e+0	2.246187e-1	1	2.246187e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	HSD17B12
GO Molecular Function	GO:0015078	hydrogen ion transmembrane transporter activity	403	2.023643e-1	1.000000e+0	1.000000e+0	1.366682e+0	7.316990e+0	10	7.316990e-3	1.000000e-2	322	1.214967e-1	1.000000e+0	1.000000e+0	1.485522e+0	7.404804e+0	11	110	8.702532e-3	1.000000e-1	.,.,.,.,.,.,.,.,.,.	ATP5F1,ATP5G2,ATP6V0C,COX10,COX8A,ENSG00000249209,ENSG00000256100,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Molecular Function	GO:0070548	L-glutamine aminotransferase activity	404	2.031501e-1	1.000000e+0	1.000000e+0	4.404060e+0	2.270632e-1	1	2.270632e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	KYAT1
GO Molecular Function	GO:0016435	rRNA (guanine) methyltransferase activity	405	2.042021e-1	1.000000e+0	1.000000e+0	4.378591e+0	2.283840e-1	1	2.283840e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	MRM3
GO Molecular Function	GO:0030620	U2 snRNA binding	406	2.048800e-1	1.000000e+0	1.000000e+0	4.362317e+0	2.292360e-1	1	2.292360e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	PRPF8
GO Molecular Function	GO:0005080	protein kinase C binding	407	2.049471e-1	1.000000e+0	1.000000e+0	1.466756e+0	4.772436e+0	7	4.772436e-3	7.000000e-3	298	9.384590e-2	1.000000e+0	1.000000e+0	1.896411e+0	3.163871e+0	6	47	4.746835e-3	1.276596e-1	.,.,.,.,.,.,.	ABL1,GLRX3,PICK1,PRKCSH,RACK1,SRSF2
GO Molecular Function	GO:0004001	adenosine kinase activity	408	2.054145e-1	1.000000e+0	1.000000e+0	4.349560e+0	2.299083e-1	1	2.299083e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	ADK
GO Molecular Function	GO:0019211	phosphatase activator activity	409	2.055988e-1	1.000000e+0	1.000000e+0	1.926319e+0	1.557374e+0	3	1.557374e-3	3.000000e-3	404	1.665110e-1	1.000000e+0	1.000000e+0	2.700949e+0	7.404804e-1	2	11	1.582278e-3	1.818182e-1	.,.,.	CALM1,PTPA
GO Molecular Function	GO:0051766	inositol trisphosphate kinase activity	410	2.071597e-1	1.000000e+0	1.000000e+0	2.369050e+0	8.442202e-1	2	8.442202e-4	2.000000e-3	319	1.189530e-1	1.000000e+0	1.000000e+0	3.301160e+0	6.058476e-1	2	9	1.582278e-3	2.222222e-1	.,.	CALM1,IP6K1
GO Molecular Function	GO:0004886	9-cis retinoic acid receptor activity	411	2.073741e-1	1.000000e+0	1.000000e+0	4.303354e+0	2.323769e-1	1	2.323769e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	RXRB
GO Molecular Function	GO:0097677	STAT family protein binding	412	2.088972e-1	1.000000e+0	1.000000e+0	4.268035e+0	2.342999e-1	1	2.342999e-4	1.000000e-3	672	3.860891e-1	1.000000e+0	1.000000e+0	2.122175e+0	4.712148e-1	1	7	7.911392e-4	1.428571e-1	.	HSF1
GO Molecular Function	GO:0008495	protoheme IX farnesyltransferase activity	413	2.091282e-1	1.000000e+0	1.000000e+0	4.262721e+0	2.345919e-1	1	2.345919e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	COX10
GO Molecular Function	GO:0001032	RNA polymerase III type 3 promoter DNA binding	414	2.091673e-1	1.000000e+0	1.000000e+0	4.261825e+0	2.346413e-1	1	2.346413e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	RPTOR
GO Molecular Function	GO:0035614	snRNA stem-loop binding	415	2.092798e-1	1.000000e+0	1.000000e+0	4.259242e+0	2.347836e-1	1	2.347836e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	SNRPA
GO Molecular Function	GO:0016505	peptidase activator activity involved in apoptotic process	416	2.095281e-1	1.000000e+0	1.000000e+0	1.907532e+0	1.572713e+0	3	1.572713e-3	3.000000e-3	381	1.320487e-1	1.000000e+0	1.000000e+0	2.345561e+0	1.279012e+0	3	19	2.373418e-3	1.578947e-1	.,.,.	BAD,CARD8,RACK1
GO Molecular Function	GO:0035368	selenocysteine insertion sequence binding	417	2.097070e-1	1.000000e+0	1.000000e+0	4.249464e+0	2.353238e-1	1	2.353238e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	SECISBP2L
